video_id,title,publishedAt,channelTitle,tags
-AF8vyMME2c,Episode 135 - Le jour où j’ai finalement accepté de voir ce Vide qu’il y avait en moi…,2023-11-27T19:52:29Z,Orphelins Résilients,
YztnkeiAvxs,AI being wild 💀💀 #baldi #alphabetlore #thesimpsons #mcdonalds #ai #pixar #idk,2023-11-27T18:41:21Z,GabrielDaYouTubeGuy (Edward The Angry Blue Engine),
10dtrIJ9E5U,🍌J'ai tué WAZZ durant la CUP de ZETFAR ! (Malveillance MAX),2023-11-27T16:44:59Z,NATMOR Shorts,"['fortnite', 'fortnite fr', 'fortnite shorts', 'fortnite tik tok', 'tik tok', 'tiktok', 'tiktok shorts', 'shorts', 'shorts fr', 'shorts tik tok', 'natmor', 'natmor shorts', 'tycoon', 'map', 'map fortnite', 'fortnite map', 'map xp', 'xp map', 'tycoun fortnite', 'natmor map', 'natmor tycoon', 'wig', 'video tycoon']"
PF4DfudyPWI,Have you met your digital twin? #ai #digitaltwins,2023-11-27T15:24:32Z,Sinead Bovell,
Ch6KE7KxHGM,AI-900 - Learning About Generative AI,2023-11-27T13:07:08Z,John Savill's Technical Training,"['azure', 'azure cloud', 'microsoft azure', 'microsoft', 'cloud', 'artificial intelligence', 'AI', 'LLM', 'generative AI', 'RAG', 'semantic search', 'embeddings', 'vector', 'ai-900']"
LVelIRQSzyI,Bora de Minecraft? cola na live ai,2023-11-27T01:48:24Z,Dakyzon,"['Minecraft', 'Vtuber', 'live']"
1jefZ3-E2WM,This Sci-Fi Achievement Is REAL #ai #technology,2023-11-26T22:28:18Z,HumanAIze,"['dark', 'speculative', 'informative', 'ai', 'Artificial Intelligence', 'ethics', 'morals', 'moral', 'moral compass', 'educational', 'animation', 'art', 'fun', 'cautionary', 'animated', 'doomsday', 'end of the world', 'armageddon', 'armagedon', 'terminator', 'sci-fi', 'hyperbole', 'hyperbolic', 'exadgeration', 'over the top', 'prediction', 'speculation', 'guess', 'future', 'present', 'progress', 'technological progress', 'dangers of AI', 'robots', 'The Terminator', 'replication']"
eUaSMEu1R8c,Tasveer - Sidhu Moose Wala (New Song) Audio Ai | New Punjabi Songs,2023-11-26T19:17:32Z,Numero Uno Music,"['Sidhu Moose Wala', 'tasveer', 'Sidhu Moose Wala New Song', 'Sidhu Moose Wala New Song 2023', 'new punjabi songs 2023', 'latest punjabi songs 2023', 'new punjabi song 2023', 'punjabi songs 2023', 'punjabi songs', 'new punjabi songs', 'latest punjabi songs', 'new punjabi song', 'punjabi song 2023', 'new songs 2023', 'latest punjabi song 2023', 'punjabi', 'new songs', 'all new punjabi songs 2023', 'latest punjabi song', 'latest songs 2023', 'punjabi songs new', 'tasveer sidhu moose wala', 'tasveer sidhu']"
PsSE6kWAQj0,Telegram Ai Bot Free Image Quality Enhancer | #trend #technology #tech #viral #trending #shorts,2023-11-26T13:03:40Z,lrxrathia ,
tOCEJ1Ul2Rs,J’ai voulu refaire la trend mais…😭(au moins j’aurais essayé 💀),2023-11-26T11:23:14Z,StundZow,
xU4RVwnhtGw,J'ai INFILTRÉ L'Arcade Room Des VENTURA,2023-11-26T10:00:46Z,Willibed,"[""j'ai infiltré l'arcade room"", 'arcade room', 'arcade room ventura']"
l5CWss93a2k,"'AI Wow,' dokumentaryo ni Atom Araullo | I-Witness",2023-11-26T08:30:10Z,GMA Public Affairs,"['vertical:entertainment', 'genre:factual', 'format:full episode', 'source:etc', 'type:digital', 'series: i-Witness', 'topic:GMA Public Affairs Live', 'GMA Network', 'Kapuso Stream', 'Kapuso Stream Live Today', 'iwitness Live', 'Kapuso Stream November 25 2023', 'person:Atom Araullo', 'location:Philippines', 'language:Filipino', '2023', 'documentary', 'Atom Araullo', 'I-Witness Atom Araullo', 'iwitness AI Wow', 'Atom Araullo AI Wow', 'I-Witness AI Wow Nov 25 2023']"
DyAC86IUOQc,AI Generated Disney Pixar Posters #ai #chatgpt #disney,2023-11-26T04:51:44Z,KoKoGPT,
5o-123wzsWg,😂Memes e Videos engraçados 2025 - TENTE NÃO RIR     #comedia #memes,2023-11-26T00:42:01Z,Tente não Rir -100Tédio memes,"['memes', 'videos engraçados', 'tente nao rir', '100tedio memes']"
O4Lok03LF54,No One Is Talking About This AI Milestone #ai #technology,2023-11-25T22:36:24Z,HumanAIze,"['dark', 'speculative', 'informative', 'ai', 'Artificial Intelligence', 'ethics', 'morals', 'moral', 'moral compass', 'educational', 'animation', 'art', 'fun', 'cautionary', 'animated', 'doomsday', 'end of the world', 'armageddon', 'armagedon', 'terminator', 'matrix', 'sci-fi', 'hyperbole', 'hyperbolic', 'exadgeration', 'over the top', 'prediction', 'speculation', 'guess', 'future', 'present', 'progress', 'technological progress', 'dangers of AI']"
_SxhQJPDWHU,Building $500 #Zendesk Chatbot in Voiceflow #ai #ecommerce #aiautomation  #ecommerceplatform,2023-11-25T17:00:34Z,ParagonAI,"['gpt', 'ai agency', 'ai automation solutions', 'ai for business', 'chatgpt for business', 'How to use AI in eCommerce brands', 'agency automation ideas', 'onboarding automation tutorial', 'increase client retention', 'ai automation agency', 'liam ottley', 'ai business automation', 'easy automations for beginners', 'agency automations', 'artificial intelligence']"
frvsFlT4Msk,"e ai vão me ajudar bater 1,30mil (leia a descrição) :D",2023-11-25T16:03:17Z,BEH !! ★,
aMLYfZgS6DM,We EAT the WORST AI Recipes.,2023-11-25T14:00:00Z,The Boys,"['VR', 'Virtual Reality', 'The Boys', 'JoshDub', 'Mully', 'EddieVR', 'YourNarrator', 'Juicy', 'Comedy', 'Funny', 'Gaming']"
v-jtf2r8bWs,Annoying Orange - A.I. Shorts Supercut!,2023-11-25T14:00:45Z,Annoying Orange,"['annoying orange', 'funny', 'fruit', 'talking', 'animation', 'daneboe', 'The Annoying Orange', 'Annoying Orange - A.I. Shorts Supercut!', 'A.I.', 'shorts', 'supercut', 'aghhh!', 'silly', 'cartoon', 'comedy', 'lampoon', 'parody', 'satire', 'spoof', 'Artificial Intelligence', 'AI Shorts', 'AI version', 'Saturday supercut']"
2U0SV589eh8,AI যা ভয়ঙ্কর হবে কল্পনারও বাইরে😱| Future of Artificial Intelligence,2023-11-25T09:30:10Z,Mr. BonGrow Science,"['Mr bongrow', 'artificial intelligence', 'artificial intelligence robot', 'future of artificial intelligence', 'will ai destroy human in bengali', 'artificial intelligence in bengali', 'human civilization vs ai', 'does ai destroy human civilization', 'human vs ai robot bangla amazing facts', 'ai explained in bangla', 'artificial intelligence and the future of humans', 'future of ai', 'ai will replace all humans in the workforce', 'danger of artificial intelligence', 'if AI became conscious', 'ai metaverse']"
8RJFBqd1APM,SUM TV | Uvodno predavanje „AI I PR: NOVA ERA KREATIVNOSTI? | PR Days 2023,2023-11-25T07:28:18Z,University of Mostar Television / SUM TV,['#sumtv']
yrfL2utvL5U,It Has Already Begun #ai #technology,2023-11-24T22:01:12Z,HumanAIze,"['dark', 'speculative', 'informative', 'ai', 'Artificial Intelligence', 'ethics', 'morals', 'moral', 'moral compass', 'educational', 'animation', 'art', 'fun', 'cautionary', 'animated', 'doomsday', 'end of the world', 'armageddon', 'armagedon', 'terminator', 'matrix', 'sci-fi', 'hyperbole', 'hyperbolic', 'exadgeration', 'over the top', 'prediction', 'speculation', 'guess', 'future', 'present', 'progress', 'technological progress', 'dangers of AI']"
AbGd11KsmMc,Uber in Canada - Using AI to Increase the TIP,2023-11-30T22:25:14Z,Tapasya & Aditya,"['uber driver', 'uber in canada', 'uber driver in canada', 'uber canada', 'uber driver canada', 'canada uber driver income', 'ontario canada', 'uber driving', 'uber ai', 'AI', 'copy.ai', 'prompt', 'increase tip', 'uber driver tips']"
-M7AmMT8yMM,Grimes on AI’s attempted takeover of the music industry,2023-11-30T21:43:28Z,Bloomberg Podcasts,"['bloomberg', 'podcast', 'podcasts', 'bloomberg podcasts', 'businessweek', 'businessweek podcast', 'finance', 'finance podcast', 'market news', 'markets podcast', 'grimes', 'music', 'ai', 'ai music', 'AI generated music', 'grimes interview', 'artificial intelligence']"
XkA3B7QbA8I,AI Generated END of WORLD Video 😱 #ai #apocalypse #animation,2023-11-30T21:05:35Z,Artificial Rhythms,"['ai generated movies', 'AI art', 'AI image creation', 'DALL e', 'Runway', 'dystopian', 'end of world', 'latest in AI software', 'editing', 'movie making', 'in my dreams', 'ai art generator', 'midjourney ai art', 'ai generated art', 'how to', 'learn ai']"
m-x8LLaBOb0,POR QUE o AI PIN parece que já deu ERRADO e que NÃO É tudo isso?,2023-11-30T20:30:08Z,Canaltech,"['Canaltech', 'Tecnologia', 'Tech', 'Brasil', 'Português', 'PTBR', 'Notícias de Tecnologia', 'Adriano Ponte', 'Pedro Cipoli', 'Amanda Abreu', 'Novidades de Tecnologia', 'Ciência', 'Tutorial', 'Comparativo', 'Análise', 'Resenha', 'Review', 'Podcast', 'Eletrônico', 'Jornal', 'Canal Tech', 'Guia de Compra', 'Informativo', 'Melhor', 'Aula', 'Curso', 'Informática', 'Documentário', 'Eletrodoméstico', 'Software', 'Programa', 'Dica', 'Melhores Vídeos', 'Como Ser', 'Como Fazer', 'O que é', 'How To', 'Kickstarter', 'Indiegogo']"
mQycHnR7ECk,Une faille de sécurité vient d'être découverte dans Chatgpt #viral #ai  #chatgpt #openai #security,2023-11-30T17:20:41Z,African Tek Guy,
jAOfrZcdGbE,"How AI is transforming supply chain, transport and logistics",2023-11-30T14:51:35Z,IVADO Labs,"['IVADO Labs', 'intelligence artificielle', 'artificial intelligence', 'recherche opérationnelle', 'operations research', 'machine learning', 'apprentissage automatique', 'computing', 'Canada', 'Montréal', 'technology', 'technologie', 'science des données', 'data science', 'tech', 'innovation', 'IA', 'AI', 'supply chain', 'logistique', 'transport', 'industrie', 'industry', 'decision making', 'prise de décision']"
IPBl8GdMn00,było ciężko a i  on spadł z top 10,2023-11-30T14:25:53Z,Jędrzej Koza,
ZYSmzJQ6UTo,The Beatles - Real Love - 1967 Version [ AI cover from the creator of Now And Then 1964 ],2023-11-30T14:00:08Z,TimmySean,"['Real Love 1967', 'Now And Then 1964', 'Real Love 67', 'Now And Then 64']"
uCNAvgjaKQw,黃家駒 KaKui AI - 直到世界的盡頭 / 男兒當入樽 ED 粵語版《世界が終わるまでは》,2023-11-30T12:00:08Z,KaKuiAI,"['黃家駒', 'aicover', 'ai歌手', 'Beyond', 'WongKaKui', 'KaKui', 'AISinger', 'Cantopop', 'HongKong', '家駒AI', '海闊天空', '男兒當入樽', 'slamdunk', '世界が終わるまでは']"
SvhlhvlCcVg,"I Learned Portuguese 100% from AI Teacher, Brazilians Stunned",2023-11-30T10:00:24Z,Xiaomanyc 小马在纽约,"['xiaomanyc', 'learn portuguese', 'brazilian portuguese', 'portuguese lessons', 'language learning', 'ai learning', 'learn with ai', 'chatgpt languages', 'language learning with ai', 'how to', 'ai', 'ai teacher']"
--1zs2BtcWc,Grow up! 설백님 [SD AI.ver] [4K] #shorts,2023-11-30T09:51:40Z,미르 Liberty,"['성장', 'virtual youtuber', '설백', '스트리머', '유튜버', '김진우']"
ycLcgz14OzQ,Did i go to far?😭#cat #cats #kitties #angry #aiart #ai #goviral #viral,2023-11-30T04:00:32Z,AI WORLD,
UVTUtMNdsM4,Using Ai to Modify the Las Vegas Sphere (Adobe Firefly),2023-11-29T20:30:03Z,Greenskull AI,"['ai', 'ai images', 'ai generated', 'ai image generator', 'greenskull', 'greenskull shorts', 'short', 'shorts', 'amazing', 'reaction', 'image generator', 'tiktok', 'tiktoker', 'youtube shorts', 'art', 'ai art', 'artificial intelligence art', 'ai generator', 'youtuber', 'ai youtuber', 'funny', 'lol', 'lmao', 'comedy', 'funny shorts', 'comedy shorts', 'haha', 'funniest', 'hilarious', 'cool', 'dalle', 'dalle2', 'dall e 2', 'dall e ai', 'gaming', 'ai replace', 'ai gaming', 'gaming ai', 'ps5 controller', 'photoshop', 'generative fill', 'ai photoshop', 'ia', 'firefly', 'adobe firefly', 'sphere']"
ky5ZB-mqZKM,AI influencers are getting filthy rich... let's build one,2023-11-29T20:06:34Z,Fireship,"['webdev', 'app development', 'lesson', 'tutorial']"
zG5Wsu0oBT8,PARODY PICKUPLINE & JEDAG JEDUG SUKAN GADIS AI TEAM,2023-11-29T14:02:05Z,Alieff Irfan,
2jGkXF-mAU8,Turn anything to animations with AI!,2023-11-29T12:00:03Z,Calvin Hia | dainami ai ,"['ai', 'ai video generator', 'artificial intelligence', 'ai filmmaking', 'runwayml', 'runway motion brush', 'runwayml motion brush', 'runway ai tutorial', 'ai animations', 'ai films', 'midjourney', 'pika labs', 'ai ads', 'ai video', 'chatgpt', 'future of video', 'turn anything into animations']"
6T9Mzhuxfq4,"e ai? #robloxshorts #naoflopa #rumos #ao1,30mil",2023-11-29T00:55:57Z,BEH !! ★,['#YouCut']
cF7Eb14Dm6w,Blade Runner | A Dystopian Future and the Morality of AI 🎬 AI Unleashed Episode 01,2023-11-28T22:50:00Z,Views of an AI,
yy7cbsJlHxE,"World Nuclear War 3 AI Simulation - Russia, NATO, China, North Korea, France, UK",2023-11-28T22:11:39Z,Visualiser 3D,"['nuclear weapons', 'world war 3', 'nuclear war', 'war simulator', 'nato vs russia', 'nato vs china', 'war games simulator', 'симуляция ядерной войны', 'world war three', 'nuclear missile']"
TVkZz4VZI1c,Ai bros be like: #art #anime #drawing #digitalart #tutorial #genshinimpact,2023-11-28T21:15:13Z,Tsuki,
N3wJwz97b8A,The future of AI in medicine  | Conor Judge | TEDxGalway,2023-11-28T16:47:50Z,TEDx Talks,"['AI', 'Big Data', 'English', 'Health', 'Medical research', 'Medicine', 'TEDxTalks', '[TEDxEID:53091]']"
IYJMZGen5bE,"AI opportunities and positive disruption | Andy Houstoun, Crimtan | Martech Summit 2023",2023-11-28T13:12:54Z,Crimtan,
jOCgtizzl7A,How to Download and Install Paraphrasing Tool AI For Windows,2023-11-28T12:08:46Z,Fixault,"['Productivity', 'Productivity Software', 'Free Productivity Software', 'Free Productivity Software For Windows', 'Free Productivity Software For Windows 11', 'Download Productivity Software', 'Download Productivity Software For Windows', 'Download Productivity Software For Windows 11', 'Download Free Productivity Software', 'Download Free Productivity Software For Windows', 'Download Free Productivity Software For Windows 11']"
2tsV7c3XIoM,Chắc chả có ai vượt được Faker nữa | Đơn Giản Hóa #113: Faker,2023-11-28T12:00:10Z,Vui Vẻ,"['vui vẻ', 'người chơi điện tử', 'the reviewer', 'hảo hán', 'đơn giản hóa', 'review hay ho', 'đơn giản hoá faker', 'vui vẻ faker', 'vui vẻ đơn giản hoá faker', 'dơn', 'giản', 'hoá', 'faker', 'review faker']"
ezyTVGWVvvw,Azula AI GENERATED???,2023-11-28T02:01:29Z,Snack Run,
5N5iTlITmaY,The Evil Side Of Patrick CC #patrickcc #meme #youtuber #ai @PatrickCc,2023-11-27T23:06:34Z,Ben Isaac,
J41q6Zljjn8,Creatify AI - How to create a video ad with the help of AI in just a few clicks,2023-11-27T20:24:28Z,Creatify AI,"['AIAdStrategy', 'AIVideoCreation', 'DigitalAdTech', 'VideoAdTips', 'CreateWithAI']"
Pugk4qaE8t8,BLACKPINK - Shut Down [+ AI bridge by @kyontheprize ] [Color Coded Lyrics] ANGIE STAR,2023-11-27T20:19:18Z,ANGIE STAR,
-AF8vyMME2c,Episode 135 - Le jour où j’ai finalement accepté de voir ce Vide qu’il y avait en moi…,2023-11-27T19:52:29Z,Orphelins Résilients,
YztnkeiAvxs,AI being wild 💀💀 #baldi #alphabetlore #thesimpsons #mcdonalds #ai #pixar #idk,2023-11-27T18:41:21Z,GabrielDaYouTubeGuy (Edward The Angry Blue Engine),
10dtrIJ9E5U,🍌J'ai tué WAZZ durant la CUP de ZETFAR ! (Malveillance MAX),2023-11-27T16:44:59Z,NATMOR Shorts,"['fortnite', 'fortnite fr', 'fortnite shorts', 'fortnite tik tok', 'tik tok', 'tiktok', 'tiktok shorts', 'shorts', 'shorts fr', 'shorts tik tok', 'natmor', 'natmor shorts', 'tycoon', 'map', 'map fortnite', 'fortnite map', 'map xp', 'xp map', 'tycoun fortnite', 'natmor map', 'natmor tycoon', 'wig', 'video tycoon']"
PF4DfudyPWI,Have you met your digital twin? #ai #digitaltwins,2023-11-27T15:24:32Z,Sinead Bovell,
Ch6KE7KxHGM,AI-900 - Learning About Generative AI,2023-11-27T13:07:08Z,John Savill's Technical Training,"['azure', 'azure cloud', 'microsoft azure', 'microsoft', 'cloud', 'artificial intelligence', 'AI', 'LLM', 'generative AI', 'RAG', 'semantic search', 'embeddings', 'vector', 'ai-900']"
LVelIRQSzyI,Bora de Minecraft? cola na live ai,2023-11-27T01:48:24Z,Dakyzon,"['Minecraft', 'Vtuber', 'live']"
1jefZ3-E2WM,This Sci-Fi Achievement Is REAL #ai #technology,2023-11-26T22:28:18Z,HumanAIze,"['dark', 'speculative', 'informative', 'ai', 'Artificial Intelligence', 'ethics', 'morals', 'moral', 'moral compass', 'educational', 'animation', 'art', 'fun', 'cautionary', 'animated', 'doomsday', 'end of the world', 'armageddon', 'armagedon', 'terminator', 'sci-fi', 'hyperbole', 'hyperbolic', 'exadgeration', 'over the top', 'prediction', 'speculation', 'guess', 'future', 'present', 'progress', 'technological progress', 'dangers of AI', 'robots', 'The Terminator', 'replication']"
eUaSMEu1R8c,Tasveer - Sidhu Moose Wala (New Song) Audio Ai | New Punjabi Songs,2023-11-26T19:17:32Z,Numero Uno Music,"['Sidhu Moose Wala', 'tasveer', 'Sidhu Moose Wala New Song', 'Sidhu Moose Wala New Song 2023', 'new punjabi songs 2023', 'latest punjabi songs 2023', 'new punjabi song 2023', 'punjabi songs 2023', 'punjabi songs', 'new punjabi songs', 'latest punjabi songs', 'new punjabi song', 'punjabi song 2023', 'new songs 2023', 'latest punjabi song 2023', 'punjabi', 'new songs', 'all new punjabi songs 2023', 'latest punjabi song', 'latest songs 2023', 'punjabi songs new', 'tasveer sidhu moose wala', 'tasveer sidhu']"
PsSE6kWAQj0,Telegram Ai Bot Free Image Quality Enhancer | #trend #technology #tech #viral #trending #shorts,2023-11-26T13:03:40Z,lrxrathia ,
tOCEJ1Ul2Rs,J’ai voulu refaire la trend mais…😭(au moins j’aurais essayé 💀),2023-11-26T11:23:14Z,StundZow,
xU4RVwnhtGw,J'ai INFILTRÉ L'Arcade Room Des VENTURA,2023-11-26T10:00:46Z,Willibed,"[""j'ai infiltré l'arcade room"", 'arcade room', 'arcade room ventura']"
l5CWss93a2k,"'AI Wow,' dokumentaryo ni Atom Araullo | I-Witness",2023-11-26T08:30:10Z,GMA Public Affairs,"['vertical:entertainment', 'genre:factual', 'format:full episode', 'source:etc', 'type:digital', 'series: i-Witness', 'topic:GMA Public Affairs Live', 'GMA Network', 'Kapuso Stream', 'Kapuso Stream Live Today', 'iwitness Live', 'Kapuso Stream November 25 2023', 'person:Atom Araullo', 'location:Philippines', 'language:Filipino', '2023', 'documentary', 'Atom Araullo', 'I-Witness Atom Araullo', 'iwitness AI Wow', 'Atom Araullo AI Wow', 'I-Witness AI Wow Nov 25 2023']"
DyAC86IUOQc,AI Generated Disney Pixar Posters #ai #chatgpt #disney,2023-11-26T04:51:44Z,KoKoGPT,
5o-123wzsWg,😂Memes e Videos engraçados 2025 - TENTE NÃO RIR     #comedia #memes,2023-11-26T00:42:01Z,Tente não Rir -100Tédio memes,"['memes', 'videos engraçados', 'tente nao rir', '100tedio memes']"
O4Lok03LF54,No One Is Talking About This AI Milestone #ai #technology,2023-11-25T22:36:24Z,HumanAIze,"['dark', 'speculative', 'informative', 'ai', 'Artificial Intelligence', 'ethics', 'morals', 'moral', 'moral compass', 'educational', 'animation', 'art', 'fun', 'cautionary', 'animated', 'doomsday', 'end of the world', 'armageddon', 'armagedon', 'terminator', 'matrix', 'sci-fi', 'hyperbole', 'hyperbolic', 'exadgeration', 'over the top', 'prediction', 'speculation', 'guess', 'future', 'present', 'progress', 'technological progress', 'dangers of AI']"
